ID,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
118,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3583","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",14:30:00,"06h 00m",20:30:00,4.1,683.00,"33 Seats available"
119,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3549","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30:00,"06h 30m",21:00:00,4.8,414.00,"30 Seats available"
120,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3825","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30:00,"06h 30m",21:00:00,3,444.00,"26 Seats available"
121,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3525","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00:00,"08h 00m",23:00:00,3.8,414.00,"33 Seats available"
122,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3886","DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle)",15:00:00,"05h 00m",20:00:00,4.2,633.00,"28 Seats available"
123,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 35061","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15:00,"08h 00m",23:15:00,4,448.00,"32 Seats available"
124,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 99611","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:20:00,"04h 30m",19:50:00,1.4,436.00,"8 Seats available"
125,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3573","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",15:30:00,"05h 55m",21:25:00,3.9,683.00,"37 Seats available"
126,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 4052","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30:00,"06h 30m",22:00:00,3.8,414.00,"32 Seats available"
127,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 35271","INDRA(A.C. Seater)",16:00:00,"05h 50m",21:50:00,3.4,498.00,"35 Seats available"
128,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3585","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",16:30:00,"05h 55m",22:25:00,4.3,683.00,"38 Seats available"
129,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 24251","INDRA(A.C. Seater)",17:00:00,"04h 55m",21:55:00,2.5,528.00,"16 Seats available"
130,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 35133","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",17:00:00,"05h 50m",22:50:00,3.4,683.00,"45 Seats available"
131,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 35135","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",17:45:00,"05h 52m",23:37:00,4.2,683.00,"42 Seats available"
132,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 35085","DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle)",18:30:00,"06h 00m",00:30:00,4,683.00,"48 Seats available"
133,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 23507","INDRA(A.C. Seater)",19:00:00,"04h 00m",23:00:00,3.3,528.00,"14 Seats available"
134,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3613","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00:00,"07h 42m",02:42:00,2.9,414.00,"30 Seats available"
135,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 9316","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:20:00,"07h 50m",04:10:00,4,446.00,"26 Seats available"
136,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 35189","DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle)",20:30:00,"04h 35m",01:05:00,4.1,633.00,"30 Seats available"
137,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 4046","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00:00,"06h 40m",03:40:00,4,480.00,"25 Seats available"
138,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 9651","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00:00,"07h 41m",04:41:00,3.9,414.00,"28 Seats available"
139,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 9654","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40:00,"07h 40m",05:20:00,2.9,414.00,"27 Seats available"
140,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 40568","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:42:00,"08h 18m",06:00:00,4.3,446.00,"23 Seats available"
141,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3916","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45:00,"05h 05m",02:50:00,4.3,414.00,"23 Seats available"
142,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 35179","VENNELA (A.C. SLEEPER)",21:45:00,"04h 35m",02:20:00,4.5,737.00,"21 Seats available"
143,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3970","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50:00,"06h 20m",04:10:00,4,469.00,"22 Seats available"
144,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 38201","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:52:00,"06h 08m",04:00:00,4.4,414.00,"28 Seats available"
145,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 4048","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00:00,"06h 20m",04:20:00,4.2,414.00,"22 Seats available"
146,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 35118","INDRA(A.C. Seater)",22:00:00,"06h 50m",04:50:00,4.1,567.00,"31 Seats available"
147,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 35155","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",22:00:00,"05h 42m",03:42:00,3.8,633.00,"38 Seats available"
148,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3908","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00:00,"06h 25m",04:25:00,3.9,446.00,"27 Seats available"
149,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 4320","INDRA(A.C. Seater)",22:00:00,"06h 25m",04:25:00,3.7,567.00,"14 Seats available"
150,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 4792","INDRA(A.C. Seater)",22:05:00,"07h 05m",05:10:00,3.7,567.00,"18 Seats available"
151,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3575","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",22:15:00,"06h 25m",04:40:00,3.7,720.00,"30 Seats available"
152,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 35265","VENNELA (A.C. SLEEPER)",22:15:00,"04h 35m",02:50:00,4.4,737.00,"26 Seats available"
153,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3635","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:20:00,"06h 35m",04:55:00,4.1,446.00,"23 Seats available"
154,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 35063","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25:00,"07h 45m",06:10:00,3.4,446.00,"22 Seats available"
155,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3943","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25:00,"07h 00m",05:25:00,4.1,446.00,"27 Seats available"
156,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3910","INDRA(A.C. Seater)",22:30:00,"04h 35m",03:05:00,3.6,539.00,"27 Seats available"
157,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3696","STAR LINER(NON-AC SLEEPER 2+1)",22:30:00,"05h 55m",04:25:00,4.3,607.00,"14 Seats available"
158,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3633","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",22:30:00,"05h 40m",04:10:00,4.1,633.00,"31 Seats available"
159,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 95660","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40:00,"06h 35m",05:15:00,2.2,414.00,"31 Seats available"
160,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3838","VENNELA (A.C. SLEEPER)",22:45:00,"05h 35m",04:20:00,3.8,795.00,"27 Seats available"
161,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 4350","STAR LINER(NON-AC SLEEPER 2+1)",22:45:00,"05h 31m",04:16:00,4.2,607.00,"21 Seats available"
162,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3609","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:46:00,"07h 54m",06:40:00,4.4,446.00,"30 Seats available"
163,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3968","INDRA(A.C. Seater)",22:55:00,"06h 10m",05:05:00,2.6,567.00,"18 Seats available"
164,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3961","INDRA(A.C. Seater)",22:55:00,"06h 30m",05:25:00,3.9,539.00,"22 Seats available"
165,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3692","NIGHT RIDER (SEATER CUM SLEEPER)",22:55:00,"06h 40m",05:35:00,3.9,608.00,"30 Seats available"
166,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3694","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:55:00,"07h 20m",06:15:00,4.5,469.00,"14 Seats available"
167,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 4893","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00:00,"06h 20m",05:20:00,4.1,469.00,"28 Seats available"
168,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3569","INDRA(A.C. Seater)",23:00:00,"04h 46m",03:46:00,4,498.00,"36 Seats available"
169,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3533","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00:00,"06h 25m",05:25:00,3.8,414.00,"29 Seats available"
170,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3900","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00:00,"05h 20m",04:20:00,4.6,412.00,"3 Seats available"
171,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3888","VENNELA (A.C. SLEEPER)",23:00:00,"04h 35m",03:35:00,4.5,737.00,"15 Seats available"
172,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 4790","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",23:05:00,"06h 15m",05:20:00,4.6,720.00,"30 Seats available"
173,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3278","VENNELA (A.C. SLEEPER)",23:05:00,"05h 20m",04:25:00,3.8,795.00,"16 Seats available"
174,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3976","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15:00,"06h 35m",05:50:00,2.2,469.00,"17 Seats available"
175,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 2785","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15:00,"05h 52m",05:07:00,3.6,469.00,"28 Seats available"
176,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 4352","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15:00,"06h 15m",05:30:00,4.5,469.00,"34 Seats available"
177,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3690","INDRA(A.C. Seater)",23:16:00,"06h 44m",06:00:00,3.5,567.00,"28 Seats available"
178,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 35211","STAR LINER(NON-AC SLEEPER 2+1)",23:20:00,"06h 05m",05:25:00,4,607.00,"18 Seats available"
179,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3951","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:25:00,"06h 45m",06:10:00,4.4,469.00,"21 Seats available"
180,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"APSRTC - 3545","DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle)",23:30:00,"06h 05m",05:35:00,4.4,683.00,"46 Seats available"
181,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,"Electric A/C Seater (2+2)",21:30:00,"06h 35m",04:05:00,4.6,480.00,"17 Seats available"
182,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,"Electric A/C Seater (2+2)",23:25:00,"06h 30m",05:55:00,4.5,500.00,"20 Seats available"
183,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)",23:45:00,"05h 00m",04:45:00,4.6,469.00,"32 Seats available"
184,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"AdSai Dasari Travels","Non A/C Seater / Sleeper (2+1)",22:59:00,"07h 11m",06:10:00,4.5,550.00,"20 Seats available"
185,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,"Electric A/C Seater (2+2)",16:20:00,"06h 55m",23:15:00,4.6,500.00,"30 Seats available"
186,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)",23:25:00,"05h 50m",05:15:00,4.7,469.00,"30 Seats available"
187,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,"Electric A/C Seater (2+2)",22:30:00,"06h 50m",05:20:00,4.5,450.00,"23 Seats available"
188,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"AdSai RK Travels","Non A/C Seater / Sleeper (2+1)",22:10:00,"07h 20m",05:30:00,3.9,550.00,"25 Seats available"
189,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"GMRK Tours and Travels","Bharat Benz A/C Sleeper (2+1)",23:45:00,"06h 15m",06:00:00,4.6,829.00,"12 Seats available"
190,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"IntrCity SmartBus","AC Sleeper (2+1)",23:40:00,"05h 30m",05:10:00,4.5,681.00,"20 Seats available"
191,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,"Electric A/C Seater (2+2)",17:30:00,"06h 45m",00:15:00,4.5,450.00,"29 Seats available"
192,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"Sri Sanvi Tours and Travels","A/C Sleeper (2+1)",23:25:00,"05h 52m",05:17:00,4.6,674.00,"21 Seats available"
193,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,"Electric A/C Seater (2+2)",12:30:00,"05h 10m",17:40:00,4.5,500.00,"33 Seats available"
194,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,"Electric A/C Seater (2+2)",16:00:00,"06h 10m",22:10:00,4.4,404.00,"27 Seats available"
195,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"Sri Durga Malleswari Travels","A/C Sleeper (2+1)",22:30:00,"07h 15m",05:45:00,4.5,740.00,"7 Seats available"
196,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)",22:45:00,"05h 45m",04:30:00,4.6,440.00,"31 Seats available"
197,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)",23:50:00,"05h 10m",05:00:00,4.4,572.00,"21 Seats available"
198,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"Sri KVR Travels","A/C Sleeper (2+1)",23:45:00,"05h 50m",05:35:00,4.4,762.00,"18 Seats available"
199,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,"Electric A/C Seater (2+2)",11:05:00,"04h 30m",15:35:00,4.3,356.00,"22 Seats available"
200,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,"Electric A/C Seater (2+2)",11:40:00,"07h 30m",19:10:00,4.7,500.00,"21 Seats available"
201,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,"Electric A/C Seater (2+2)",11:00:00,"05h 35m",16:35:00,4.3,356.00,"30 Seats available"
202,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"IntrCity SmartBus","Scania AC Multi Axle Sleeper (2+1)",23:20:00,"05h 35m",04:55:00,4.2,674.00,"25 Seats available"
203,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,"Electric A/C Seater (2+2)",22:30:00,"05h 55m",04:25:00,4.2,432.00,"38 Seats available"
204,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,"Electric A/C Seater (2+2)",23:45:00,"06h 40m",06:25:00,4.3,550.00,"21 Seats available"
205,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,"Electric A/C Seater (2+2)",21:50:00,"06h 15m",04:05:00,4.1,491.00,"18 Seats available"
206,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,"Electric A/C Seater (2+2)",23:25:00,"06h 05m",05:30:00,4.1,432.00,"39 Seats available"
207,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,"Electric A/C Seater (2+2)",14:35:00,"06h 00m",20:35:00,4.2,356.00,"33 Seats available"
208,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"Svkdt travels","A/C Sleeper (2+1)",23:20:00,"06h 54m",06:14:00,4.3,620.00,"21 Seats available"
209,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"SAMANVI CITICONNECT","Non A/C Seater / Sleeper (2+1)",00:45:00,"06h 10m",06:55:00,4.1,450.00,"25 Seats available"
210,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,"Electric A/C Seater (2+2)",22:35:00,"06h 35m",05:10:00,4.2,664.00,"14 Seats available"
211,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"Sri KVR Travels","Non A/C Seater / Sleeper (2+1)",23:30:00,"06h 15m",05:45:00,4.3,590.00,"18 Seats available"
212,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"Yolo Bus","A/C Seater / Sleeper (2+1)",23:24:00,"06h 19m",05:43:00,4.2,450.00,"19 Seats available"
213,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"V Kaveri Travels","A/C Seater / Sleeper (2+1)",23:05:00,"06h 52m",05:57:00,4.3,600.00,"14 Seats available"
214,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"Sri Sai Srinivasa Travels","Non A/C Seater / Sleeper (2+1)",22:00:00,"06h 57m",04:57:00,4.6,550.00,"30 Seats available"
215,"Vijayawada to Hyderabad",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,"Sri Durga Malleswari Travels","A/C Sleeper (2+1)",22:30:00,"07h 25m",05:55:00,4.2,740.00,"16 Seats available"
216,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 5151","STAR LINER(NON-AC SLEEPER 2+1)",18:00:00,"09h 15m",03:15:00,4.2,677.00,"18 Seats available"
217,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 5870","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30:00,"09h 30m",04:00:00,3.6,522.00,"22 Seats available"
218,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 5070","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45:00,"08h 30m",03:15:00,3.5,524.00,"33 Seats available"
219,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 5859","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00:00,"09h 00m",04:00:00,3.3,555.00,"25 Seats available"
220,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 48821","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00:00,"09h 15m",04:15:00,4.2,522.00,"23 Seats available"
221,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 5054","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15:00,"09h 45m",05:00:00,2.2,524.00,"32 Seats available"
222,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 5867","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30:00,"11h 30m",07:00:00,3.9,569.00,"34 Seats available"
223,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 5181","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40:00,"09h 00m",04:40:00,3.2,524.00,"32 Seats available"
224,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 5922","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45:00,"09h 05m",04:50:00,3.9,522.00,"25 Seats available"
225,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 5916","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50:00,"09h 10m",05:00:00,2.4,572.00,"33 Seats available"
226,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 5906","INDRA(A.C. Seater)",20:00:00,"09h 30m",05:30:00,4.4,632.00,"38 Seats available"
227,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 5926","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15:00,"09h 30m",05:45:00,4.2,522.00,"28 Seats available"
228,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 5020","DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle)",20:30:00,"07h 45m",04:15:00,4.3,805.00,"41 Seats available"
229,"Hyderabad to Ongole",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,"APSRTC - 5381","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30:00,"10h 30m",07:00:00,3.8,624.00,"20 Seats available"
